subject,predicate,object
Beef_loin_tenderloin_roast_separable_lean_only_boneless_trimmed_to_0_fat_select_cooked_roasted,predictedFor,Long_QT_Syndrome
Flour_rye,recommendedFor,Drug_Related_Side_Effects_and_Adverse_Reactions
Cheese_swiss,recommendedFor,Periodontitis
Beef_loin_top_loin_steak_boneless_lipon_separable_lean_only_trimmed_to_18_fat_choice_raw,recommendedFor,Proteinuria
Peanut_butter_creamy,recommendedFor,Esophageal_Neoplasms
Beans_Dry_Pink_0_moisture,recommendedFor,Lung_Injury
Beans_Dry_Red_0_moisture,recommendedFor,Heart_Failure
Beans_kidney_dark_red_canned_sodium_added_sugar_added_drained_and_rinsed,contraindicatedFor,Hypertension
Beans_Dry_Pink_0_moisture,recommendedFor,Diabetes_Mellitus
Beans_Dry_Pink_0_moisture,recommendedFor,Developmental_Disabilities
Collards_raw,recommendedFor,Substance_Withdrawal_Syndrome
Oats_whole_grain_steel_cut,recommendedFor,Hypotension
Olives_green_Manzanilla_stuffed_with_pimiento,contraindicatedFor,Hypertension
Chickpeas_garbanzo_beans_bengal_gram_canned_sodium_added_drained_and_rinsed,recommendedFor,Water_Electrolyte_Imbalance
Seeds_sunflower_seed_kernel_raw,recommendedFor,Parasomnias
Milk_reduced_fat_fluid_2_milkfat_with_added_vitamin_A_and_vitamin_D,recommendedFor,Bradycardia
Bison_ground_raw,highIn,Iron
Flour_oat_whole_grain,recommendedFor,Cardiotoxicity
Beef_ground_90_lean_meat__10_fat_raw,recommendedFor,Acute_Kidney_Injury
Wild_rice_dry_raw,recommendedFor,Protein_Deficiency
Bread_wholewheat_commercially_prepared,contraindicatedFor,Hypertension
Beef_short_loin_tbone_steak_bonein_separable_lean_only_trimmed_to_18_fat_choice_cooked_grilled,predictedFor,Long_QT_Syndrome
Beans_Dry_Carioca_0_moisture,recommendedFor,Stomach_Ulcer
Olives_green_Manzanilla_stuffed_with_pimiento,recommendedFor,Osteoporosis__Postmenopausal
Beans_Dry_Navy_0_moisture,recommendedFor,Hemorrhage
Beef_short_loin_tbone_steak_bonein_separable_lean_only_trimmed_to_18_fat_choice_cooked_grilled,recommendedFor,Craniofacial_Abnormalities
Peanuts_raw,highIn,Magnesium
Nuts_walnuts_English_halves_raw,recommendedFor,Bradycardia
Farro_pearled_dry_raw,recommendedFor,Autistic_Disorder
Nuts_pine_nuts_raw,recommendedFor,Leukemia
Seeds_sunflower_seed_kernels_dry_roasted_with_salt_added,recommendedFor,Hypoparathyroidism
Cheese_mozzarella_low_moisture_partskim,recommendedFor,Colitis
Snow_crab_legs_only_frozen__,contraindicatedFor,Hypertension
Mushroom_crimini,recommendedFor,Diabetic_Ketoacidosis
Sorghum_grain_white_pearled_unenriched_dry_raw,recommendedFor,Hemorrhage
Cheese_cotija_solid,recommendedFor,Liver_Diseases
Flour_quinoa,recommendedFor,Teratozoospermia
Oats_whole_grain_rolled_old_fashioned,recommendedFor,Tachycardia__Ventricular
Beans_Dry_Carioca_0_moisture,recommendedFor,Brain_Injuries
Buckwheat_whole_grain,recommendedFor,Tachycardia__Ventricular
Beef_ground_80_lean_meat__20_fat_raw,recommendedFor,Fever
Restaurant_Latino_pupusas_con_frijoles_pupusas_bean,recommendedFor,Hyperalgesia
Snow_crab_legs_only_frozen__,recommendedFor,Osteoporosis__Postmenopausal
Seeds_sunflower_seed_kernel_raw,highIn,Magnesium
Sesame_butter_creamy,recommendedFor,Leukemia
Almond_milk_unsweetened_plain_refrigerated,recommendedFor,Colitis
Brussels_sprouts_raw,22-rdf-syntax-ns#type,Food
Sorghum_whole_grain_white_dry_raw,recommendedFor,Developmental_Disabilities
Seeds_sunflower_seed_kernels_dry_roasted_with_salt_added,recommendedFor,Hypokalemia
Oats_whole_grain_steel_cut,recommendedFor,Torsades_de_Pointes
Farro_pearled_dry_raw,recommendedFor,Hyperlipidemias
Apple_juice_with_added_vitamin_C_from_concentrate_shelf_stable,highIn,Vitamin_C
Turkey_ground_93_lean_7_fat_raw,recommendedFor,Prenatal_Injuries
Beans_Dry_Dark_Red_Kidney_0_moisture,recommendedFor,Muscular_Diseases
Sorghum_bran_white_unenriched_dry_raw,highIn,Fiber
Chia_seeds_dry_raw,recommendedFor,Drug_Related_Side_Effects_and_Adverse_Reactions
Nuts_pecans_halves_raw,recommendedFor,Hepatomegaly
Nuts_walnuts_English_halves_raw,recommendedFor,Necrosis
Beans_Dry_Black_0_moisture,recommendedFor,Tachycardia__Ventricular
Beans_Dry_Light_Red_Kidney_0_moisture,recommendedFor,Cardiovascular_Diseases
Beans_Dry_Light_Red_Kidney_0_moisture,recommendedFor,Hepatolenticular_Degeneration
Beet_greens_raw,recommendedFor,Hypomagnesemia_primary
Flour_wheat_allpurpose_enriched_unbleached,highIn,Iron
Sauce_pasta_spaghettimarinara_readytoserve,recommendedFor,Drug_Related_Side_Effects_and_Adverse_Reactions
Sorghum_bran_white_unenriched_dry_raw,recommendedFor,Multiple_Myeloma
Almond_milk_unsweetened_plain_refrigerated,recommendedFor,Arthralgia
Snow_crab_legs_only_frozen__,recommendedFor,Weight_Loss
Applesauce_unsweetened_with_added_vitamin_C,contraindicatedFor,Diabetes_Mellitus
Beans_Dry_Pink_0_moisture,recommendedFor,Heart_Diseases
Flour_almond,recommendedFor,Multiple_Myeloma
Pork_cured_bacon_cooked_restaurant,recommendedFor,Paralysis
Movement_Disorders,22-rdf-syntax-ns#type,Disease
Beans_Dry_Navy_0_moisture,recommendedFor,Esophageal_Squamous_Cell_Carcinoma
Beeftenderloin_steak_raw,highIn,Iron
Cheese_ricotta_whole_milk,recommendedFor,Bradycardia
Flour_soy_defatted,recommendedFor,Testicular_Diseases
Cheese_dry_white_queso_seco,recommendedFor,Prenatal_Injuries
Nuts_walnuts_English_halves_raw,recommendedFor,Nephrolithiasis
Almond_butter_creamy,recommendedFor,Substance_Withdrawal_Syndrome
Egg_yolk_raw_frozen_pasteurized,recommendedFor,Intestinal_Diseases
Nuts_pecans_halves_raw,recommendedFor,Hemorrhage
Beef_loin_top_loin_steak_boneless_lipon_separable_lean_only_trimmed_to_18_fat_choice_raw,recommendedFor,Asthma
Swordfish_frozen_wild_caught,recommendedFor,Rhabdomyolysis
Beans_Dry_Pinto_0_moisture,recommendedFor,Nephrocalcinosis
Rice_red_unenriched_dry_raw,recommendedFor,Autistic_Disorder
Beans_Dry_Pink_0_moisture,recommendedFor,Ventricular_Dysfunction__Left
Beans_Dry_Great_Northern_0_moisture,recommendedFor,Hyperglycemia
Beef_loin_tenderloin_roast_separable_lean_only_boneless_trimmed_to_0_fat_select_cooked_roasted,recommendedFor,Esophageal_Squamous_Cell_Carcinoma
Flour_spelt_whole_grain,recommendedFor,Necrosis
Flour_quinoa,recommendedFor,Atherosclerosis
Sorghum_bran_white_unenriched_dry_raw,recommendedFor,Diabetes_Mellitus__Type_2
Cottage_cheese_full_fat_large_or_small_curd,highIn,Calcium
Beans_Dry_Navy_0_moisture,recommendedFor,Nerve_Degeneration
Flour_almond,recommendedFor,Hypertension
Carbohydrate,22-rdf-syntax-ns#type,Nutrient
Nuts_walnuts_English_halves_raw,recommendedFor,Infant_Death
Beef_loin_top_loin_steak_boneless_lipon_separable_lean_only_trimmed_to_18_fat_choice_raw,recommendedFor,Intestinal_Diseases
Nuts_brazilnuts_raw,recommendedFor,Protein_Deficiency
Beans_Dry_Carioca_0_moisture,recommendedFor,Insulin_Resistance
Beans_cannellini_dry,recommendedFor,Cell_Transformation__Neoplastic
Beans_Dry_Medium_Red_0_moisture,recommendedFor,Heart_Failure
Beef_chuck_roast_boneless_choice_raw,recommendedFor,Prenatal_Injuries
Beans_Dry_Flor_de_Mayo_0_moisture,recommendedFor,Anemia
Flour_quinoa,recommendedFor,Muscle_Weakness
Nuts_walnuts_English_halves_raw,recommendedFor,Fasciculation
Nuts_pistachio_nuts_raw,recommendedFor,Migraine_Disorders
Corn_flour_masa_harina_white_or_yellow_dry_raw,recommendedFor,Hypocalcemia
Beans_Dry_Light_Red_Kidney_0_moisture,recommendedFor,Paralysis
Flaxseed_ground,recommendedFor,Hyperemia
Fish_haddock_raw,recommendedFor,Water_Electrolyte_Imbalance
Lentils_dry,recommendedFor,Heart_Defects__Congenital
Flour_cassava,recommendedFor,Renal_Insufficiency
Egg_whole_dried,recommendedFor,Diarrhea
Snow_crab_legs_only_frozen__,recommendedFor,Gastrointestinal_Diseases
Beans_Dry_Pinto_0_moisture,recommendedFor,Renal_Insufficiency
Bread_wholewheat_commercially_prepared,recommendedFor,Neurologic_Manifestations
Anchovies_canned_in_olive_oil_with_salt_drained,recommendedFor,Pulpitis
Beans_Dry_Dark_Red_Kidney_0_moisture,recommendedFor,Polycystic_Ovary_Syndrome
Oat_milk_unsweetened_plain_refrigerated,recommendedFor,Pulpitis
Yogurt_plain_nonfat,recommendedFor,Pulpitis
Cheese_cotija_solid,recommendedFor,Glioma
Nuts_cashew_nuts_raw,recommendedFor,Peripheral_Nervous_System_Diseases
Zinc,treats,Weight_Loss
Flour_buckwheat,recommendedFor,Substance_Withdrawal_Syndrome
Beeftenderloin_steak_raw,recommendedFor,Multiple_Myeloma
Flour_coconut,recommendedFor,Cholestasis
Flour_coconut,recommendedFor,Atrial_Fibrillation
Flour_spelt_whole_grain,recommendedFor,Infant_Death
Beef_ground_90_lean_meat__10_fat_raw,recommendedFor,Craniofacial_Abnormalities
Beans_Dry_Red_0_moisture,recommendedFor,Edema
Nuts_pine_nuts_raw,recommendedFor,Liver_Diseases
Flour_soy_fullfat,recommendedFor,Drug_Related_Side_Effects_and_Adverse_Reactions
Beans_pinto_canned_sodium_added_drained_and_rinsed,recommendedFor,Kidney_Diseases
Sesame_butter_creamy,recommendedFor,Cardiomyopathies
Beans_Dry_Light_Tan_0_moisture,recommendedFor,Weight_Gain
Olives_green_Manzanilla_stuffed_with_pimiento,recommendedFor,Kidney_Diseases
Cheese_ricotta_whole_milk,recommendedFor,Nephrolithiasis
Cheese_mozzarella_low_moisture_partskim,22-rdf-syntax-ns#type,Food
Flour_spelt_whole_grain,recommendedFor,Fasciculation
Cheese_mozzarella_low_moisture_partskim,recommendedFor,Acrodermatitis
Kale_frozen_cooked_boiled_drained_without_salt,recommendedFor,Movement_Disorders
Nuts_pecans_halves_raw,recommendedFor,Esophageal_Squamous_Cell_Carcinoma
Calcium,treats,Drug_Overdose
Flour_soy_defatted,recommendedFor,Muscular_Diseases
Beans_Dry_Brown_0_moisture,recommendedFor,Dysgeusia
Egg_white_dried,recommendedFor,Tachycardia__Supraventricular
Beans_Dry_Cranberry_0_moisture,recommendedFor,Disease_Susceptibility
Cream_cheese_full_fat_block,contraindicatedFor,Heart_Failure
Nuts_cashew_nuts_raw,recommendedFor,Disease_Susceptibility
Khorasan_grain_dry_raw,recommendedFor,Pain
Beans_navy_canned_sodium_added_drained_and_rinsed,recommendedFor,Kidney_Diseases__Cystic
Oats_whole_grain_steel_cut,recommendedFor,Fever
Beeftenderloin_steak_raw,recommendedFor,Diabetes_Mellitus__Type_2
Fish_salmon_Atlantic_farm_raised_raw,recommendedFor,Kidney_Diseases
Beans_Dry_Flor_de_Mayo_0_moisture,recommendedFor,Water_Electrolyte_Imbalance
Chickpeas_garbanzo_beans_bengal_gram_dry,recommendedFor,Disease_Models__Animal
Apples_fuji_with_skin_raw,contraindicatedFor,Diabetes_Mellitus
Flour_semolina_fine,predictedFor,Hypotension
Beans_Dry_Carioca_0_moisture,recommendedFor,Colitis
Spinach_baby,recommendedFor,Hemorrhage
Tomatoes_crushed_canned,recommendedFor,Drug_Related_Side_Effects_and_Adverse_Reactions
Egg_yolk_dried,recommendedFor,Hepatomegaly
Flour_coconut,recommendedFor,Hyperalgesia
Einkorn_grain_dry_raw,recommendedFor,Chemical_and_Drug_Induced_Liver_Injury
Beans_Dry_Cranberry_0_moisture,recommendedFor,Neural_Tube_Defects
Eggs_Grade_A_Large_egg_whole,recommendedFor,Polyradiculopathy
Beef_short_loin_porterhouse_steak_separable_lean_only_trimmed_to_18_fat_select_raw,recommendedFor,Multiple_Myeloma
Beans_Dry_Light_Red_Kidney_0_moisture,recommendedFor,Melanoma
Juice_prune_shelfstable,22-rdf-syntax-ns#type,Food
Nuts_cashew_nuts_raw,highIn,Iron
Nuts_cashew_nuts_raw,recommendedFor,Neural_Tube_Defects
Beef_round_eye_of_round_roast_boneless_separable_lean_only_trimmed_to_0_fat_select_raw,recommendedFor,Esophageal_Neoplasms
Tomato_paste_canned_without_salt_added,recommendedFor,Anemia__Iron_Deficiency
Peanut_butter_creamy,recommendedFor,Chemical_and_Drug_Induced_Liver_Injury
Egg_white_dried,recommendedFor,Coronary_Vasospasm
Flour_barley,recommendedFor,Tachycardia__Ectopic_Atrial
Bison_ground_raw,recommendedFor,Cell_Transformation__Neoplastic
Cheese_cheddar,recommendedFor,Cell_Transformation__Neoplastic
Cheese_cheddar,recommendedFor,Necrosis
Flour_coconut,recommendedFor,Disease_Progression
Beans_Dry_Light_Tan_0_moisture,recommendedFor,Anemia__Iron_Deficiency
Potatoes_russet_without_skin_raw,recommendedFor,Muscular_Diseases
Beet_greens_raw,recommendedFor,Acute_Kidney_Injury
Beans_Dry_Great_Northern_0_moisture,recommendedFor,Hypertension
Cheese_swiss,recommendedFor,Multiple_Myeloma
Beans_Dry_Carioca_0_moisture,recommendedFor,Arthralgia
Flour_sorghum,recommendedFor,Substance_Withdrawal_Syndrome
Flour_quinoa,highIn,Zinc
Oats_whole_grain_rolled_old_fashioned,recommendedFor,Kidney_Diseases
Buckwheat_whole_grain,recommendedFor,Kidney_Diseases
Yogurt_Greek_plain_whole_milk,recommendedFor,Osteoporosis
Beef_short_loin_porterhouse_steak_separable_lean_only_trimmed_to_18_fat_select_raw,recommendedFor,Diabetes_Mellitus__Type_2
Sausage_pork_chorizo_link_or_ground_cooked_panfried,22-rdf-syntax-ns#type,Food
Flour_rye,recommendedFor,Torsades_de_Pointes
Beans_Dry_Light_Red_Kidney_0_moisture,recommendedFor,Cholestasis__Extrahepatic
Chia_seeds_dry_raw,highIn,Vitamin_B6
Cheese_mozzarella_low_moisture_partskim,recommendedFor,Major_Depressive_Disorder
Halibut_frozen_wild_caught,recommendedFor,Hypokalemic_Periodic_Paralysis
Beef_round_top_round_boneless_choice_raw,recommendedFor,Protein_Deficiency
Flour_cassava,recommendedFor,Weight_Gain
Flour_rye,highIn,Potassium
Beans_Dry_Light_Tan_0_moisture,recommendedFor,Glioma
Cheese_provolone_sliced,recommendedFor,Esophageal_Squamous_Cell_Carcinoma
Egg_whole_dried,recommendedFor,Bone_Diseases__Endocrine
Egg_whole_dried,recommendedFor,Cholestasis
Egg_whole_dried,recommendedFor,Atrial_Fibrillation
Arugula_baby_raw,highIn,Potassium
Rice_black_unenriched_raw,recommendedFor,Drug_Related_Side_Effects_and_Adverse_Reactions
Cheese_cheddar,recommendedFor,Nephrolithiasis
Cheese_swiss,recommendedFor,Diabetes_Mellitus__Type_2
Tuna_ahi_or_yellowfin_frozen_wild_caught,highIn,Protein
Beans_Dry_Black_0_moisture,recommendedFor,Kidney_Diseases
Ham_sliced_restaurant,recommendedFor,Muscle_Weakness
Flour_soy_defatted,recommendedFor,Polycystic_Ovary_Syndrome
Sugar,worsensWith,Obesity
Beans_Dry_Flor_de_Mayo_0_moisture,recommendedFor,Rhabdomyolysis
Corn_flour_masa_harina_white_or_yellow_dry_raw,22-rdf-syntax-ns#type,Food
Collards_raw,recommendedFor,Bradycardia
Beans_cannellini_dry,recommendedFor,Hyperglycemia
Sauce_pasta_spaghettimarinara_readytoserve,recommendedFor,Hypotension
Cheese_parmesan_grated,recommendedFor,Hyperemia
Beans_Dry_Red_0_moisture,recommendedFor,Neurologic_Manifestations
Nuts_brazilnuts_raw,recommendedFor,Hepatomegaly
Nuts_hazelnuts_or_filberts_raw,recommendedFor,Cardiomyopathies
Beans_Dry_Pink_0_moisture,recommendedFor,Hypoparathyroidism
Einkorn_grain_dry_raw,highIn,Magnesium
Flaxseed_ground,recommendedFor,Tachycardia__Ventricular
Salt_table_iodized,recommendedFor,Acute_Kidney_Injury
Flour_almond,recommendedFor,Bone_Diseases
Cheese_queso_fresco_solid,recommendedFor,Dysgeusia
Milk_nonfat_fluid_with_added_vitamin_A_and_vitamin_D_fat_free_or_skim,recommendedFor,Osteoporosis
Beans_Dry_Tan_0_moisture,recommendedFor,Cardiovascular_Diseases
Beans_Dry_Medium_Red_0_moisture,recommendedFor,Heart_Defects__Congenital
Spinach_baby,recommendedFor,Nerve_Degeneration
Peanut_butter_creamy,highIn,Magnesium
Pork_cured_bacon_cooked_restaurant,recommendedFor,Hyperplasia
Beans_Dry_Tan_0_moisture,recommendedFor,Hepatolenticular_Degeneration
Beans_Dry_Brown_0_moisture,recommendedFor,Lung_Injury
Calcium,treats,Seizures
Oat_milk_unsweetened_plain_refrigerated,recommendedFor,Periodontitis
Beans_Dry_Brown_0_moisture,recommendedFor,Developmental_Disabilities
Beans_Dry_Small_Red_0_moisture,recommendedFor,COVID_19
Sauce_pasta_spaghettimarinara_readytoserve,recommendedFor,Kidney_Diseases__Cystic
Tomato_sauce_canned_with_salt_added,contraindicatedFor,Hypertension
Nuts_pistachio_nuts_raw,recommendedFor,Vasospasm__Intracranial
Crustaceans_shrimp_farm_raised_raw,recommendedFor,Ventricular_Fibrillation
Beans_Dry_Pink_0_moisture,recommendedFor,Hypokalemia
Beans_Dry_Black_0_moisture,recommendedFor,Neoplasms
Beets_raw,recommendedFor,Acute_Kidney_Injury
Crustaceans_shrimp_farm_raised_raw,recommendedFor,Tachycardia
Beef_short_loin_tbone_steak_bonein_separable_lean_only_trimmed_to_18_fat_choice_cooked_grilled,recommendedFor,Protein_Deficiency
Chia_seeds_dry_raw,recommendedFor,Disease_Models__Animal
Buttermilk_low_fat,recommendedFor,Periodontitis
Yogurt_Greek_plain_whole_milk,recommendedFor,Movement_Disorders
Egg_whole_dried,recommendedFor,Rickets
Beans_Dry_Navy_0_moisture,highIn,Protein
Flour_coconut,recommendedFor,Tachycardia__Supraventricular
Flour_chestnut,highIn,Fiber
Egg_yolk_dried,recommendedFor,Esophageal_Squamous_Cell_Carcinoma
Milk_reduced_fat_fluid_2_milkfat_with_added_vitamin_A_and_vitamin_D,recommendedFor,Hypocalcemia
Egg_whole_raw_frozen_pasteurized,recommendedFor,Alzheimer_Disease
Nuts_brazilnuts_raw,recommendedFor,Hemorrhage
Oat_milk_unsweetened_plain_refrigerated,recommendedFor,Lung_Injury
Flour_potato,recommendedFor,Migraine_Disorders
Khorasan_grain_dry_raw,recommendedFor,Autistic_Disorder
Peanut_butter_creamy,predictedFor,Polyradiculopathy
Nuts_cashew_nuts_raw,recommendedFor,Diabetes_Mellitus
Nuts_cashew_nuts_raw,recommendedFor,Developmental_Disabilities
Snow_crab_legs_only_frozen__,recommendedFor,Pain
Egg_whole_dried,recommendedFor,Disease_Progression
Grapefruit_juice_white_canned_or_bottled_unsweetened,highIn,Vitamin_C
Nuts_almonds_whole_raw,recommendedFor,Prostatic_Neoplasms
Mushroom_maitake,recommendedFor,Vitamin_D_Deficiency
Beef_ground_80_lean_meat__20_fat_raw,recommendedFor,Heart_Defects__Congenital
Cheese_cottage_lowfat_2_milkfat,recommendedFor,Acute_Kidney_Injury
Beans_black_canned_sodium_added_drained_and_rinsed,recommendedFor,Kidney_Diseases
Calcium,treats,Nephrocalcinosis
Seeds_sunflower_seed_kernel_raw,recommendedFor,Hyperemia
Peanut_butter_creamy,contraindicatedFor,Heart_Failure
Beans_Dry_Dark_Red_Kidney_0_moisture,recommendedFor,Urinary_Bladder_Diseases
Magnesium,treats,Substance_Withdrawal_Syndrome
Flour_soy_defatted,recommendedFor,Coronary_Vasospasm
Flour_semolina_fine,recommendedFor,Substance_Withdrawal_Syndrome
Egg_white_dried,recommendedFor,Urinary_Bladder_Diseases
Obesity,22-rdf-syntax-ns#type,Disease
Beans_Dry_Navy_0_moisture,recommendedFor,Esophageal_Neoplasms
Beans_Dry_Light_Red_Kidney_0_moisture,recommendedFor,Hyperplasia
Mustard_prepared_yellow,recommendedFor,Pain
Beans_Dry_Dark_Red_Kidney_0_moisture,recommendedFor,Prostatic_Neoplasms
Beef_short_loin_tbone_steak_bonein_separable_lean_only_trimmed_to_18_fat_choice_cooked_grilled,highIn,Protein
Beans_Dry_Carioca_0_moisture,recommendedFor,Acrodermatitis
Egg_white_dried,recommendedFor,Ventricular_Fibrillation
Khorasan_grain_dry_raw,recommendedFor,Hyperlipidemias
Egg_white_dried,recommendedFor,Tachycardia
Khorasan_grain_dry_raw,recommendedFor,Infant_Death
Bread_white_commercially_prepared,recommendedFor,Pulpitis
Milk_nonfat_fluid_with_added_vitamin_A_and_vitamin_D_fat_free_or_skim,recommendedFor,Movement_Disorders
Collards_raw,recommendedFor,Nephrolithiasis
Beans_Dry_Light_Tan_0_moisture,recommendedFor,Brain_Injuries
Beef_loin_tenderloin_roast_separable_lean_only_boneless_trimmed_to_0_fat_select_cooked_roasted,recommendedFor,Esophageal_Neoplasms
Lobster_tail_only_frozen_wild_caught,recommendedFor,Heart_Diseases
Yogurt_Greek_plain_whole_milk,recommendedFor,Water_Electrolyte_Imbalance
Frankfurter_beef_unheated,contraindicatedFor,Atherosclerosis
Grapes_green_seedless_raw,contraindicatedFor,Diabetes_Mellitus
Cheese_pasteurized_process_American_vitamin_D_fortified,contraindicatedFor,Atherosclerosis
Khorasan_grain_dry_raw,recommendedFor,Fasciculation
Flour_chestnut,recommendedFor,Hypertension
Crustaceans_shrimp_farm_raised_raw,recommendedFor,Arrhythmias__Cardiac
Flour_soy_fullfat,recommendedFor,Hypotension
Flour_cassava,recommendedFor,Sinus_Arrest__Cardiac
Egg_white_dried,predictedFor,Wounds_and_Injuries
Beans_Dry_Pinto_0_moisture,recommendedFor,Sinus_Arrest__Cardiac
Beans_Dry_Pinto_0_moisture,highIn,Protein
Calcium,treats,Renal_Insufficiency
Collards_raw,recommendedFor,Infant_Death
Bison_ground_raw,recommendedFor,Hyperglycemia
Sinus_Arrest__Cardiac,22-rdf-syntax-ns#type,Disease
Cheese_cheddar,recommendedFor,Hyperglycemia
Cheese_dry_white_queso_seco,recommendedFor,Water_Electrolyte_Imbalance
Nuts_pine_nuts_raw,recommendedFor,Magnesium_Deficiency
Flour_quinoa,recommendedFor,Chemical_and_Drug_Induced_Liver_Injury
Cheese_monterey_jack_solid,highIn,Calcium
Almond_butter_creamy,recommendedFor,Bradycardia
Collards_raw,recommendedFor,Fasciculation
Beef_short_loin_NY_strip_steak_raw,recommendedFor,Prostatic_Neoplasms
Pork_cured_bacon_cooked_restaurant,recommendedFor,Leukemia
Restaurant_Latino_pupusas_con_frijoles_pupusas_bean,recommendedFor,Drug_Related_Side_Effects_and_Adverse_Reactions
